0.934495	0.033875
0.583570	0.269295
0.265461	0.663143
0.658747	0.208708
0.761778	0.136050
0.487427	0.359308
0.157272	0.924889
0.883037	0.062194
0.625665	0.234470
0.517715	0.329165
0.207844	0.785485
0.557561	0.292092
0.426199	0.426424
0.829939	0.093202
0.394388	0.465210
0.244327	0.704624
0.326013	0.560408
0.729360	0.157794
0.638654	0.224196
0.984845	0.007636
0.338243	0.541995
0.897560	0.054038
0.136075	0.997276
0.410788	0.444839
0.005409	2.609887
0.783282	0.122131
0.774386	0.127842
0.293678	0.612636
0.114668	1.082858
0.865535	0.072204
0.721006	0.163554
0.049162	1.506312
0.449105	0.400249
0.986467	0.006813
0.707909	0.172720
0.210883	0.778226
0.473894	0.373386
0.865181	0.072408
0.093920	1.182659
0.099559	1.153501
0.382896	0.479996
0.301763	0.599057
0.657120	0.209944
0.809095	0.105919
0.131702	1.013606
0.051508	1.483006
0.053422	1.464764
0.457716	0.390754
0.780868	0.123674
0.692076	0.184029
0.442560	0.407589
0.119111	1.063849
0.589637	0.264124
0.578635	0.273542
0.529899	0.317534
0.595045	0.259559
0.361917	0.508170
0.304285	0.594895
0.888723	0.058985
0.476585	0.370555
0.169820	0.886507
0.609729	0.247370
0.525747	0.321467
0.618925	0.239885
0.596196	0.258593
0.233656	0.726952
0.829808	0.093280
0.070090	1.328986
0.098837	1.157139
0.923728	0.039669
0.169650	0.887010
0.481733	0.365182
0.225491	0.744738
0.826769	0.095115
0.290829	0.617510
0.357193	0.514739
0.878278	0.064896
0.344251	0.533192
0.814909	0.102340
0.659146	0.208405
0.036327	1.657592
0.257469	0.678428
0.778257	0.125349
0.625964	0.234231
0.836104	0.089501
0.308157	0.588574
0.221009	0.754775
0.198021	0.809692
0.612442	0.245151
0.109733	1.104854
0.674605	0.196814
0.782262	0.122783
0.719462	0.164626
0.200352	0.803839
0.401188	0.456663
0.315658	0.576548
0.434009	0.417346
0.230996	0.732678
0.385748	0.476285
0.532846	0.314761
0.154724	0.933057
0.555398	0.294035
0.014579	2.114075
0.380215	0.483510
0.382167	0.480949
0.305408	0.593053
0.737408	0.152307
0.260445	0.672682
0.649659	0.215654
0.552316	0.296817
0.919591	0.041913
0.685986	0.188449
0.809785	0.105493
0.697848	0.179877
0.311950	0.582455
0.645889	0.218564
0.006005	2.557600
0.532960	0.314655
0.843910	0.084855
0.618447	0.240272
0.642693	0.221044
0.518515	0.328393
0.400709	0.457260
0.362154	0.507842
0.718867	0.165039
0.801897	0.110388
0.677812	0.194442
0.152876	0.939065
0.032893	1.707253
0.063561	1.377881
0.685722	0.188642
0.187616	0.836678
0.618958	0.239859
0.700301	0.178122
0.567831	0.282966
0.001125	3.394773
0.005709	2.582843
0.305239	0.593330
0.261570	0.670526
0.655368	0.211279
0.857555	0.076835
0.181161	0.854184
0.341354	0.537417
0.667341	0.202227
0.879009	0.064480
0.653305	0.212856
0.313230	0.580409
0.885014	0.061076
0.186265	0.840293
0.157139	0.925312
0.503461	0.343125
0.828957	0.093793
0.675654	0.196037
0.904170	0.050369
0.191112	0.827449
0.394521	0.465041
0.706067	0.174023
0.868924	0.070250
0.547397	0.301290
0.738959	0.151256
0.932485	0.034951
0.233119	0.728103
0.926576	0.038130
0.551443	0.297608
0.933420	0.034450
0.494407	0.352198
0.552568	0.296589
0.939129	0.031401
0.799646	0.111793
0.814139	0.102812
0.594497	0.260020
0.657201	0.209883
0.995300	0.002356
0.935852	0.033149
0.324541	0.562671
0.874309	0.067160
0.589157	0.264532
0.637771	0.224888
0.759324	0.137664
0.775421	0.127174
0.794910	0.114763
0.262785	0.668210
0.604379	0.251777
0.470564	0.376911
0.166955	0.895017
0.795490	0.114398
0.865086	0.072463
0.873021	0.067898
0.664414	0.204425
0.412483	0.442781
0.611981	0.245527
0.596899	0.258004
0.645601	0.218786
0.538557	0.309431
0.148342	0.954118
0.579022	0.273208
0.032963	1.706179
0.700910	0.177688
0.518151	0.328745
0.832609	0.091596
0.515049	0.331747
0.112648	1.091744
0.489810	0.356869
0.510349	0.336330
0.048500	1.513099
0.814351	0.102682
0.384658	0.477700
0.637656	0.224978
0.452122	0.396901
0.143982	0.969033
0.413078	0.442060
0.247033	0.699118
0.406767	0.449758
0.017457	2.024019
0.717597	0.165924
0.573721	0.277806
0.812947	0.103545
0.582682	0.270057
0.446743	0.402886
0.477361	0.369741
0.995165	0.002423
0.058723	1.417460
0.074260	1.300089
0.640766	0.222545
0.597280	0.257685
0.222602	0.751184
0.219788	0.757546
0.630243	0.230825
0.923513	0.039785
0.737939	0.151947
0.462852	0.385174
0.438562	0.412127
0.850586	0.080915
0.952662	0.024247
0.948911	0.026220
0.899086	0.053188
0.767014	0.132625
0.333569	0.548952
0.536742	0.311118
0.219136	0.759031
0.477551	0.369542
0.949820	0.025741
0.466169	0.381604
0.884318	0.061469
0.967277	0.016635
0.183765	0.847048
0.458039	0.390400
0.780224	0.124087
0.766448	0.132994
0.904782	0.050031
0.257585	0.678202
0.761612	0.136159
0.963505	0.018589
0.331846	0.551542
0.402379	0.455181
0.560785	0.289209
0.554448	0.294891
0.622167	0.237274
0.191028	0.827669
0.477961	0.369113
0.360105	0.510680
0.653880	0.212416
0.916523	0.043584
0.210692	0.778680
0.606542	0.249991
0.865434	0.072262
0.109778	1.104649
0.373556	0.492344
0.199003	0.807218
0.646520	0.218075
0.592692	0.261540
0.676554	0.195372
0.596341	0.258472
0.058860	1.416293
0.560872	0.289131
0.563617	0.286690
0.242626	0.708117
0.018911	1.984012
0.343841	0.533787
0.009073	2.351202
0.923692	0.039688
0.601427	0.254225
0.770686	0.130237
0.887197	0.059844
0.933273	0.034529
0.173065	0.877045
0.447982	0.401502
0.487721	0.359006
0.795231	0.114561
0.639009	0.223918
0.965682	0.017461
0.155336	0.931081
0.292889	0.613981
0.882204	0.062666
0.366028	0.502523
0.899431	0.052996
0.747638	0.145418
0.475806	0.371373
0.272987	0.649165
0.946640	0.027418
0.122326	1.050534
0.865679	0.072121
0.623194	0.236448
0.718666	0.165179
0.924540	0.039230
0.184066	0.846230
0.282284	0.632421
0.167165	0.894386
0.202977	0.797331
0.626125	0.234103
0.176239	0.867958
0.126669	1.033088
0.227552	0.740189
0.946925	0.027268
0.013866	2.139148
0.160824	0.913721
0.119989	1.060176
0.461848	0.386260
0.648545	0.216512
0.915221	0.044295
0.100857	1.147026
0.614227	0.243696
0.070557	1.325667
0.393746	0.466025
0.496431	0.350155
0.436585	0.414386
0.293177	0.613489
0.244069	0.705153
0.912391	0.045844
0.566164	0.284435
0.190709	0.828503
0.034716	1.680272
0.431844	0.419846
0.813904	0.102957
0.753383	0.141591
0.356383	0.515875
0.997970	0.001016
0.035666	1.666773
0.523548	0.323563
0.200947	0.802357
0.661792	0.206402
0.699787	0.178490
0.327616	0.557956
0.889343	0.058636
0.646712	0.217927
0.341482	0.537230
0.050168	1.496190
0.766701	0.132829
0.803330	0.109495
0.698713	0.179258
0.681922	0.191420
0.904187	0.050359
0.312940	0.580872
0.752479	0.142191
0.297933	0.605443
0.809371	0.105749
0.189064	0.832836
0.591111	0.262876
0.053439	1.464604
0.101454	1.144074
0.157275	0.924879
0.244149	0.704989
0.136171	0.996924
0.589119	0.264564
0.058052	1.423206
0.889553	0.058518
0.945502	0.028020
0.056022	1.441004
0.925220	0.038862
0.469050	0.378523
0.256969	0.679400
0.587011	0.266356
0.168837	0.889410
0.584585	0.268426
0.476355	0.370796
0.815549	0.101947
0.926068	0.038404
0.526523	0.320731
0.582250	0.270428
0.729398	0.157768
0.225236	0.745304
0.264172	0.665578
0.633585	0.228181
0.538175	0.309785
0.016651	2.047655
0.931518	0.035470
0.347546	0.528429
0.205714	0.790634
0.522629	0.324442
0.400985	0.456915
0.307168	0.590180
0.679904	0.192902
0.645134	0.219149
0.443339	0.406710
0.269022	0.656480
0.703186	0.176067
0.332892	0.549969
0.214524	0.769667
0.759208	0.137739
0.258112	0.677181
0.683574	0.190210
0.016177	2.062068
0.845123	0.084137
0.852411	0.079843
0.600763	0.254778
0.321478	0.567414
0.667960	0.201763
0.526830	0.320439
0.848000	0.082437
0.250210	0.692727
0.256228	0.680844
0.073236	1.307036
0.514382	0.332394
0.889813	0.058372
0.611411	0.245993
0.531033	0.316466
0.821331	0.098415
0.958957	0.020955
0.736747	0.152755
0.343959	0.533616
0.359942	0.510906
0.043915	1.562746
0.023863	1.867709
0.005076	2.641596
0.487254	0.359485
0.292886	0.613987
0.708262	0.172470
0.820146	0.099136
0.507410	0.339218
0.467471	0.380209
0.078258	1.273873
0.190984	0.827784
0.483648	0.363199
0.923381	0.039857
0.043395	1.568709
0.084411	1.236029
0.244858	0.703538
0.711355	0.170292
0.611241	0.246132
0.092858	1.188340
0.961565	0.019596
0.867469	0.071088
0.166094	0.897601
0.475947	0.371224
0.757282	0.139010
0.777505	0.125833
0.006980	2.482345
0.578613	0.273561
0.736462	0.152949
0.743727	0.148041
0.922572	0.040295
0.096404	1.169603
0.787642	0.119356
0.946435	0.027526
0.101480	1.143945
0.274897	0.645680
0.239321	0.714975
0.809743	0.105519
0.095043	1.176714
0.746730	0.146026
0.277214	0.641483
0.173301	0.876364
0.937714	0.032155
0.760862	0.136652
0.096681	1.168167
0.981109	0.009536
0.845273	0.084048
0.341540	0.537146
0.692463	0.183750
0.456514	0.392068
0.434398	0.416897
0.654029	0.212302
0.323983	0.563532
0.600492	0.255003
0.129976	1.020203
0.081265	1.255020
0.377997	0.486434
0.136956	0.994047
0.659878	0.207850
0.114459	1.083769
0.880683	0.063529
0.582450	0.270256
0.210863	0.778273
0.668326	0.201490
0.528885	0.318492
0.312343	0.581826
0.943222	0.029227
0.768206	0.131849
0.122086	1.051514
0.038265	1.631612
0.514936	0.331856
0.399300	0.459021
0.211565	0.776610
0.452650	0.396318
0.160162	0.915785
0.308247	0.588427
0.433758	0.417634
0.005435	2.607458
0.649787	0.215556
0.126222	1.034857
0.461949	0.386150
0.084185	1.237371
0.780251	0.124070
0.785932	0.120442
0.684677	0.189404
0.910227	0.047031
0.867197	0.071244
0.062674	1.384905
0.047183	1.526865
0.527075	0.320206
0.177133	0.865427
0.927866	0.037434
0.109525	1.105803
0.387996	0.473380
0.596191	0.258597
0.638409	0.224388
0.700340	0.178095
0.539413	0.308636
0.406615	0.449944
0.822426	0.097748
0.577678	0.274369
0.921551	0.040849
0.221726	0.753157
0.789244	0.118340
0.374201	0.491481
0.381888	0.481314
0.097491	1.164000
0.807959	0.106622
0.387323	0.474249
0.747277	0.145660
0.934181	0.034042
0.849272	0.081688
0.831462	0.092285
0.714432	0.168134
0.635204	0.226905
0.516139	0.330690
0.624658	0.235275
0.502401	0.344178
0.578813	0.273388
0.671841	0.198867
0.029476	1.762086
0.755945	0.139893
0.599707	0.255657
0.139001	0.986638
0.143942	0.969174
0.195898	0.815081
0.777410	0.125894
0.844281	0.084635
0.735311	0.153731
0.184025	0.846341
0.666707	0.202702
0.312990	0.580793
0.105576	1.124161
0.888433	0.059148
0.102233	1.140249
0.479777	0.367217
0.270321	0.654073
0.199724	0.805410
0.287736	0.622855
0.657643	0.209546
0.947001	0.027228
0.221918	0.752725
0.506915	0.339706
0.778463	0.125217
0.936349	0.032883
0.142119	0.975547
0.294601	0.611066
0.561007	0.289011
0.644520	0.219625
0.873414	0.067673
0.232848	0.728684
0.673996	0.197266
0.629359	0.231526
0.832555	0.091628
0.812997	0.103514
0.773301	0.128543
0.028453	1.779759
0.590407	0.263471
0.617582	0.240972
0.763764	0.134748
0.774432	0.127812
0.284289	0.628881
0.076753	1.283579
0.880009	0.063912
0.172722	0.878036
0.178987	0.860222
0.359786	0.511123
0.443043	0.407045
0.378710	0.485492
0.647522	0.217301
0.100686	1.147876
0.325711	0.560872
0.869440	0.069953
0.607600	0.249119
0.104174	1.130845
0.805789	0.107967
0.749719	0.144028
0.398775	0.459678
0.366796	0.501474
0.394239	0.465399
0.272189	0.650629
0.599644	0.255709
0.068235	1.342400
0.901549	0.051821
0.432199	0.419434
0.881232	0.063217
0.674850	0.196633
0.460652	0.387557
0.471639	0.375771
0.292432	0.614762
0.224415	0.747128
0.246071	0.701067
0.576721	0.275198
0.301169	0.600042
0.126080	1.035420
0.749443	0.144212
0.480156	0.366823
0.485866	0.360911
0.192486	0.823866
0.858866	0.076071
0.133388	1.007247
0.293171	0.613499
0.184577	0.844843
0.002828	2.934129
0.900772	0.052252
0.288752	0.621094
0.808617	0.106215
0.650491	0.215014
0.687527	0.187327
0.175413	0.870306
0.044729	1.553561
0.959716	0.020559
0.775058	0.127409
0.112964	1.090342
0.861265	0.074677
0.207257	0.786899
0.994196	0.002910
0.536115	0.311704
0.667908	0.201802
0.465835	0.381962
0.828546	0.094041
0.892324	0.056963
0.711906	0.169905
0.405267	0.451604
0.193493	0.821258
0.837986	0.088377
0.154711	0.933100
0.673648	0.197524
0.323852	0.563735
0.347196	0.528932
0.532514	0.315073
0.457240	0.391274
0.640368	0.222856
0.717092	0.166276
0.460067	0.388191
0.541140	0.307039
0.005843	2.571239
0.268684	0.657109
0.191630	0.826094
0.693370	0.183096
0.444097	0.405856
0.236360	0.721200
0.653087	0.213023
0.219155	0.758988
0.349324	0.525878
0.514352	0.332424
0.426412	0.426175
0.343520	0.534255
0.050466	1.493225
0.094320	1.180532
0.809355	0.105759
0.879013	0.064478
0.986644	0.006723
0.521261	0.325752
0.284280	0.628898
0.180136	0.857021
0.359247	0.511873
0.438990	0.411639
0.853785	0.079038
0.683098	0.190558
0.786187	0.120280
0.386299	0.475572
0.140338	0.981851
0.426555	0.426008
0.103390	1.134622
0.600405	0.255075
0.967694	0.016420
0.109233	1.107134
0.869090	0.070154
0.159324	0.918406
0.802604	0.109947
0.313187	0.580477
0.395684	0.463569
0.455690	0.392971
0.532342	0.315235
0.745008	0.147180
0.970042	0.015208
0.958753	0.021061
0.088528	1.212216
0.020508	1.943462
0.053073	1.468040
0.897883	0.053858
0.899521	0.052946
0.039717	1.612988
0.419144	0.434770
0.183801	0.846951
0.219853	0.757397
0.778391	0.125263
0.622791	0.236772
0.073638	1.304298
0.461489	0.386649
0.408978	0.447047
0.459937	0.388333
0.601827	0.253893
0.835533	0.089843
0.563327	0.286948
0.202232	0.799169
0.803227	0.109559
0.672560	0.198332
0.071322	1.320275
0.962551	0.019084
0.475164	0.372048
0.384509	0.477894
0.358235	0.513283
0.930854	0.035826
0.916851	0.043405
0.103244	1.135332
0.900896	0.052183
0.875604	0.066420
0.191772	0.825724
0.921405	0.040928
0.928678	0.036997
0.089655	1.205893
0.820926	0.098661
0.968395	0.016058
0.508799	0.337851
0.004727	2.677284
0.188248	0.834997
0.287189	0.623807
0.627518	0.232992
0.261886	0.669923
0.748678	0.144723
0.036496	1.655278
0.721822	0.162988
0.350505	0.524190
0.872028	0.068467
0.285149	0.627371
0.552738	0.296436
0.675255	0.196332
0.957709	0.021605
0.624060	0.235755
0.637806	0.224860
0.432873	0.418655
0.008569	2.379825
0.996042	0.001983
0.363727	0.505675
0.925420	0.038754
0.099285	1.154880
0.264624	0.664723
0.801024	0.110932
0.291057	0.617118
0.186029	0.840928
0.729702	0.157560
0.380712	0.482856
0.006954	2.484206
0.698096	0.179699
0.889511	0.058542
0.011681	2.224909
0.886344	0.060325
0.176700	0.866650
0.639199	0.223770
0.148230	0.954494
0.925379	0.038776
0.675694	0.196007
0.870053	0.069601
0.275884	0.643887
0.547723	0.300993
0.155202	0.931514
0.828622	0.093996
0.222978	0.750341
0.112911	1.090577
0.452681	0.396284
0.860784	0.074956
0.545784	0.302766
0.461250	0.386908
0.856826	0.077260
0.909512	0.047424
0.386669	0.475093
0.956111	0.022441
0.174136	0.873960
0.187693	0.836473
0.247168	0.698844
0.360164	0.510598
0.917395	0.043109
0.627880	0.232703
0.367118	0.501035
0.615491	0.242667
0.517391	0.329478
0.378799	0.485375
0.501835	0.344742
0.694091	0.182576
0.017998	2.008756
0.650066	0.215341
0.619470	0.239446
0.693692	0.182864
0.520118	0.326850
0.895354	0.055268
0.241415	0.710619
0.675320	0.196284
0.723975	0.161499
0.464393	0.383512
0.788231	0.118982
0.176656	0.866774
0.325177	0.561693
0.334016	0.548284
0.637906	0.224782
0.182003	0.851866
0.243528	0.706262
0.024575	1.853003
0.138114	0.989839
0.417663	0.436540
0.212269	0.774951
0.385282	0.476890
0.777828	0.125625
0.129663	1.021407
0.013161	2.165231
0.144946	0.965696
0.745154	0.147082
0.530552	0.316918
0.523745	0.323375
0.246990	0.699204
0.224643	0.746621
0.541743	0.306482
0.897055	0.054319
0.844113	0.084734
0.235435	0.723160
0.417174	0.437126
0.739467	0.150913
0.476850	0.370277
0.092494	1.190307
0.463442	0.384537
0.941243	0.030277
0.880725	0.063505
0.640098	0.223067
0.266420	0.661341
0.214741	0.769162
0.278005	0.640059
0.448423	0.401009
0.458269	0.390150
0.302580	0.597705
0.586537	0.266760
0.875932	0.066233
0.514849	0.331941
0.971818	0.014293
0.653760	0.212508
0.644512	0.219631
0.984980	0.007567
0.798706	0.112381
0.389667	0.471232
0.515532	0.331278
0.322451	0.565902
0.636656	0.225763
0.740175	0.150434
0.864194	0.072979
0.533712	0.313950
0.584288	0.268681
0.099629	1.153149
0.950885	0.025181
0.323755	0.563884
0.576479	0.275408
0.043379	1.568890
0.787197	0.119638
0.517722	0.329158
0.924104	0.039465
0.427295	0.425140
0.784142	0.121582
0.138845	0.987199
0.705300	0.174566
0.232565	0.729293
0.597114	0.257824
0.007880	2.421708
0.819102	0.099774
0.473045	0.374282
0.522729	0.324346
0.790920	0.117279
0.126805	1.032552
0.167241	0.894159
0.775899	0.126866
0.925511	0.038705
0.556908	0.292678
0.291431	0.616476
0.247962	0.697239
0.193564	0.821073
0.031606	1.727199
0.112157	1.093930
0.727276	0.159225
0.615894	0.242340
0.211786	0.776090
0.678161	0.194185
0.939649	0.031124
0.788265	0.118960
0.721540	0.163184
0.726846	0.159520
0.305987	0.592106
0.645644	0.218753
0.154141	0.934942
0.090130	1.203253
0.784489	0.121361
0.859441	0.075736
0.322695	0.565524
0.381603	0.481688
0.867321	0.071173
0.141796	0.976682
0.854648	0.078533
0.390050	0.470740
0.932716	0.034827
0.981453	0.009360
0.557291	0.292333
0.708616	0.172221
0.906964	0.048826
0.114199	1.084906
0.000047	4.983985
0.154927	0.932402
0.307763	0.589212
0.031653	1.726457
0.267083	0.660098
0.035039	1.675648
0.647548	0.217281
0.478869	0.368164
0.713200	0.168997
0.587197	0.266197
0.267134	0.660002
0.434740	0.416504
0.314043	0.579112
0.573122	0.278328
0.080384	1.260470
0.468185	0.379446
0.663252	0.205300
0.864873	0.072586
0.327626	0.557941
0.985946	0.007077
0.246476	0.700246
0.194948	0.817512
0.127743	1.028869
0.101124	1.145705
0.584998	0.268074
0.060459	1.402896
0.082577	1.247012
0.142289	0.974946
0.769074	0.131284
0.989541	0.005257
0.256489	0.680336
0.769121	0.131253
0.144468	0.967349
0.564252	0.286127
0.800775	0.111088
0.411551	0.443911
0.599291	0.256004
0.448322	0.401121
0.890420	0.058031
0.312491	0.581590
0.035519	1.668840
0.157555	0.923991
0.747231	0.145691
0.349562	0.525537
0.730677	0.156892
0.827615	0.094604
0.817747	0.100601
0.393928	0.465793
0.692488	0.183732
0.145373	0.964226
0.379874	0.483957
0.938963	0.031489
0.340321	0.538934
0.507617	0.339014
0.040087	1.608351
0.925318	0.038809
0.568076	0.282750
0.122664	1.049153
0.067608	1.347016
0.337150	0.543613
0.112205	1.093712
0.324096	0.563357
0.106272	1.120877
0.256673	0.679976
0.888348	0.059196
0.907046	0.048781
0.668224	0.201566
0.487639	0.359090
0.355369	0.517300
0.558645	0.291121
0.800129	0.111491
0.390888	0.469667
0.716199	0.166898
0.547360	0.301324
0.740450	0.150248
0.446876	0.402737
0.374975	0.490449
0.558198	0.291521
0.840804	0.086698
0.067462	1.348094
0.703571	0.175793
0.220679	0.755524
0.006426	2.523732
0.043891	1.563020
0.728296	0.158524
0.046513	1.534015
0.969210	0.015637
0.296372	0.608070
0.169177	0.888406
0.036818	1.650890
0.633522	0.228230
0.281382	0.634021
0.360914	0.509558
0.739794	0.150692
0.538055	0.309897
0.249262	0.694625
0.646840	0.217828
0.206280	0.789261
0.736901	0.152651
0.002209	3.057558
0.764925	0.133989
0.537030	0.310850
0.393097	0.466849
0.481124	0.365815
0.084390	1.236152
0.133548	1.006648
0.928000	0.037362
0.459365	0.388955
0.691745	0.184269
0.768804	0.131459
0.526827	0.320442
0.395316	0.464035
0.989483	0.005286
0.533253	0.314380
0.439207	0.411392
0.717778	0.165797
0.579765	0.272566
0.408417	0.447733
0.014150	2.129015
0.748942	0.144547
0.445235	0.404577
0.647672	0.217185
0.030324	1.747907
0.806149	0.107744
0.387466	0.474063
0.568379	0.282483
0.055411	1.446492
0.034307	1.686206
0.774659	0.127666
0.792311	0.116400
